sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0003_S016_R000","T0003_S016",3,16,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7089
"T0003_S017_R000","T0003_S017",3,17,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4691
"T0003_S018_R000","T0003_S018",3,18,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8615
"T0003_S019_R000","T0003_S019",3,19,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8772
"T0003_S020_R000","T0003_S020",3,20,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8655
"T0003_S021_R000","T0003_S021",3,21,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6989
"T0003_S022_R000","T0003_S022",3,22,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5688
"T0003_S023_R000","T0003_S023",3,23,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7722
"T0003_S024_R000","T0003_S024",3,24,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",8768
"T0003_S025_R000","T0003_S025",3,25,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6484
"T0003_S026_R000","T0003_S026",3,26,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1123
"T0003_S027_R000","T0003_S027",3,27,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",975
"T0003_S028_R000","T0003_S028",3,28,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1151
"T0003_S029_R000","T0003_S029",3,29,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1089
"T0003_S030_R000","T0003_S030",3,30,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1037
"T0003_S031_R000","T0003_S031",3,31,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1162
"T0003_S032_R000","T0003_S032",3,32,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1123
"T0003_S037_R000","T0003_S037",3,37,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1396
"T0003_S038_R000","T0003_S038",3,38,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1301
"T0003_S039_R000","T0003_S039",3,39,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2621
"T0003_S040_R000","T0003_S040",3,40,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2720
"T0003_S042_R000","T0003_S042",3,42,0,1158854571926757710,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2049
