output,output_family,rank_in_output,parameter,mu_signed,mu_star,sigma,sigma_to_mustar,n_valid_ee,valid_fraction,n_lost,lost_fraction,mean_snr,normalized_mu_star,positive_fraction,negative_fraction,effect_character,current_status,fixed_or_inferred,in_abc12
cumulative_tumor_divisions_s1440,tumor,7,dieProbMP,5190.53333333,5369.93333333,9743.27957347,1.8144135073326884,20,1.0,0,0.0,2.59872511119,0.386232605561,0.9,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s1440,tumor,8,dieProbL,4226.23333333,5191.33333333,9638.6264473,1.856676469880478,20,1.0,0,0.0,1.86326507608,0.373386795554,0.7,0.3,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s1440,tumor,9,dieProbN,4263.05,4284.15,10214.4506061,2.384242056440601,20,1.0,0,0.0,1.53489488448,0.308137608868,0.9,0.1,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
cumulative_tumor_divisions_s1440,tumor,10,lambdaStress,1601.71666667,3805.28333333,6679.94656917,1.7554399985570548,20,1.0,0,0.0,1.3941068942,0.273695110442,0.6,0.2,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,1,divProbP,2563.2,2563.2,3908.75273387,1.524950348732054,20,1.0,0,0.0,5.64190101014,1.78527499591,1.0,0.0,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
cumulative_tumor_divisions_s480,tumor,2,migrProbP,1149.01666667,1149.01666667,1796.92207433,1.5638781633496357,20,1.0,0,0.0,2.66915255642,0.800292885798,1.0,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,3,clusterRadius,622.583333333,622.583333333,686.757845037,1.103077786166298,20,1.0,0,0.0,3.3387991994,0.433630796609,1.0,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,4,pOffMax,-353.316666667,524.483333333,756.474482704,1.442323205766591,20,1.0,0,0.0,1.80379868164,0.365303909476,0.4,0.6,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
cumulative_tumor_divisions_s480,tumor,5,stressStrength,349.166666667,442.1,900.350831556,2.036532077710925,20,1.0,0,0.0,1.2020124936,0.307923718668,0.65,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,6,dieProbL,339.8,416.966666667,574.734552509,1.3783704992610293,20,1.0,0,0.0,1.01295889491,0.290418291248,0.7,0.3,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,7,initPop,388.15,392.783333333,363.720934009,0.926009082214899,20,1.0,0,0.0,1.84014166186,0.273574541124,0.75,0.1,moderate nonlinearity/interaction,fixed CLI,fixed,False
cumulative_tumor_divisions_s480,tumor,8,dieProbN,380.066666667,381.166666667,655.719618087,1.7202963307907997,20,1.0,0,0.0,1.28204030738,0.26548350471,0.95,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
cumulative_tumor_divisions_s480,tumor,9,migrProbM,-335.316666667,373.35,1222.65459671,3.274821472371769,20,1.0,0,0.0,0.782669436958,0.260039177482,0.2,0.8,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s480,tumor,10,divProbMN,-297.483333333,372.783333333,720.865216616,1.9337377832073446,20,1.0,0,0.0,1.21096041119,0.259644492779,0.4,0.6,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,1,divProbP,10030.2333333,10030.2333333,16417.0880132,1.6367603292633162,20,1.0,0,0.0,6.93661882953,1.511434427,1.0,0.0,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
cumulative_tumor_divisions_s960,tumor,2,migrProbP,5132.03333333,5132.03333333,7299.24818038,1.422291654454974,20,1.0,0,0.0,3.32632759715,0.773335136155,1.0,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,3,pOffMax,-2618.56666667,3212.26666667,3603.69312046,1.1218536611083327,20,1.0,0,0.0,2.35137184537,0.48404959958,0.4,0.6,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
cumulative_tumor_divisions_s960,tumor,4,divProbMP,-2800.43333333,2919.33333333,5886.0194853,2.0162204220050426,20,1.0,0,0.0,3.22516691578,0.439908101561,0.05,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,5,stressStrength,2765.46666667,2902.96666667,6504.96767741,2.240799989919231,20,1.0,0,0.0,1.75233997117,0.437441843536,0.65,0.35,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,6,divProbMN,-2572.18333333,2701.81666667,5456.17814795,2.0194479570942767,20,1.0,0,0.0,2.31689321331,0.407130979881,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,7,dieProbL,1833.76666667,2105.2,3595.81344139,1.7080626265390464,20,1.0,0,0.0,1.47082330096,0.317228089315,0.75,0.25,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,8,dieProbN,1958.98333333,1960.38333333,4714.93112261,2.4051067168587865,20,1.0,0,0.0,1.26982671918,0.295405975279,0.95,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
cumulative_tumor_divisions_s960,tumor,9,lambdaStress,945.616666667,1875.28333333,3067.24931588,1.6356191415797356,20,1.0,0,0.0,1.3167380447,0.282582438133,0.65,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
cumulative_tumor_divisions_s960,tumor,10,dieProbMP,1806.3,1842.06666667,2940.87177849,1.596506701794006,20,1.0,0,0.0,2.0962357233,0.277577089615,0.9,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s0,endothelial,1,activProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
ec_activated_fraction_s0,endothelial,2,activProbF,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
ec_activated_fraction_s0,endothelial,3,activProbM,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
ec_activated_fraction_s0,endothelial,4,cafDivBoost,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
ec_activated_fraction_s0,endothelial,5,clusterRadius,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s0,endothelial,6,deactProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s0,endothelial,7,dieProbEN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s0,endothelial,8,dieProbEP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s0,endothelial,9,dieProbFN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s0,endothelial,10,dieProbFP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,1,dieProbMP,-0.668747283114,0.680702303954,0.609704013048,0.895698471279454,14,0.7,6,0.30000000000000004,6.39191378176,1.56448912164,0.142857142857,0.714285714286,moderate nonlinearity/interaction,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,2,divProbMP,0.535421467379,0.535421467379,0.591848027212,1.1053871823803028,16,0.8,4,0.19999999999999996,7.36291460055,1.23058355517,0.8125,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,3,dieProbEN,0.412188447491,0.476175837729,0.514499643784,1.0804824668084287,13,0.65,7,0.35,3.68423895958,1.09441662499,0.615384615385,0.230769230769,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,4,ecSurvival,0.039065880608,0.263272229814,0.446426180376,1.695682756557336,14,0.7,6,0.30000000000000004,0.573723315357,0.605090561884,0.428571428571,0.285714285714,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
ec_activated_fraction_s1440,endothelial,5,deactProbE,-0.196936008543,0.198171853304,0.442304601337,2.231924433075241,16,0.8,4,0.19999999999999996,0.805946629346,0.455467400226,0.0625,0.5625,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,6,activProbE,-0.0353506628125,0.195184763919,0.416654929279,2.1346693302962327,16,0.8,4,0.19999999999999996,0.589621151121,0.448602036584,0.5625,0.1875,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
ec_activated_fraction_s1440,endothelial,7,macrophageInteractionRadius,0.145318784377,0.194036459012,0.35708740641,1.8403108788329117,15,0.75,5,0.25,1.25576561258,0.445962835094,0.4,0.266666666667,strong nonlinearity/interaction-dependent; sign-varying,hard-coded,fixed,False
ec_activated_fraction_s1440,endothelial,8,dieProbEP,-0.116150072098,0.192370207103,0.306210248228,1.5917758411729894,13,0.65,7,0.35,1.39509964836,0.442133212408,0.307692307692,0.384615384615,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_activated_fraction_s1440,endothelial,9,divProbP,-0.0997330729737,0.173519005636,0.271401569556,1.5641028402694597,14,0.7,6,0.30000000000000004,0.635822444464,0.398806637113,0.5,0.357142857143,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
ec_activated_fraction_s1440,endothelial,10,migrProbM,0.136627705662,0.165117734152,0.239000617598,1.447455773454272,13,0.65,7,0.35,0.984447395613,0.379497612055,0.538461538462,0.0769230769231,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s480,endothelial,1,divProbMP,0.357743911207,0.35862247314,0.353075058637,0.9845313249489683,20,1.0,0,0.0,3.71693267842,1.23172739501,0.9,0.05,moderate nonlinearity/interaction,fixed,fixed,False
ec_activated_fraction_s480,endothelial,2,endothelialMacrophageRadius,0.306023827438,0.325333591747,0.350628072384,1.0777493664308437,20,1.0,0,0.0,2.3109269231,1.11739315711,0.9,0.05,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
ec_activated_fraction_s480,endothelial,3,dieProbMP,-0.274914571303,0.274914571303,0.283712690315,1.032003101801043,20,1.0,0,0.0,2.91980252952,0.944223617099,0.0,0.95,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s480,endothelial,4,dieProbEP,-0.24280769072,0.243689404653,0.246717065639,1.012424261901379,20,1.0,0,0.0,1.89880205209,0.836977429095,0.1,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s480,endothelial,5,dieProbEN,0.169760991873,0.185407559457,0.196315105827,1.0588301059673337,20,1.0,0,0.0,2.73963335938,0.636802173121,0.75,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s480,endothelial,6,divProbMN,0.0581438364168,0.17811414937,0.255422105733,1.43403601924071,20,1.0,0,0.0,1.66337314949,0.611752172966,0.5,0.4,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_activated_fraction_s480,endothelial,7,migrProbM,0.144923389651,0.160222598808,0.197554928885,1.2330028994332851,20,1.0,0,0.0,1.79813139793,0.550301721259,0.85,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s480,endothelial,8,macrophageInteractionRadius,0.153983540568,0.156357310588,0.220546276376,1.4105274358238182,20,1.0,0,0.0,1.46191120225,0.537025973792,0.85,0.05,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
ec_activated_fraction_s480,endothelial,9,activProbM,0.0748037476167,0.14188700143,0.221112700423,1.558371790188871,20,1.0,0,0.0,0.911957059014,0.48732614308,0.75,0.2,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
ec_activated_fraction_s480,endothelial,10,divProbEP,0.122055397732,0.139799263164,0.169515594096,1.2125642886768258,20,1.0,0,0.0,1.36368224912,0.480155581813,0.7,0.3,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_activated_fraction_s960,endothelial,1,dieProbMP,-0.605496567009,0.605496567009,0.583656449242,0.9639302368386915,17,0.85,3,0.15000000000000002,4.12855189455,1.48882611761,0.0,0.882352941176,moderate nonlinearity/interaction,fixed,fixed,False
ec_activated_fraction_s960,endothelial,2,divProbMP,0.504561757368,0.504561757368,0.534363059097,1.0590637346049683,19,0.95,1,0.050000000000000044,4.99314625909,1.2406424136,0.789473684211,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s960,endothelial,3,dieProbEN,0.372720671309,0.420167210296,0.47634134355,1.1336947098142818,18,0.9,2,0.09999999999999998,2.92776530017,1.03312875834,0.722222222222,0.166666666667,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s960,endothelial,4,divProbMN,-0.0579345454246,0.324416677491,0.525735015775,1.6205548365792168,17,0.85,3,0.15000000000000002,1.33861471712,0.797692420988,0.470588235294,0.352941176471,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_activated_fraction_s960,endothelial,5,migrProbM,0.215476134189,0.280957091692,0.398039572326,1.4167272658216152,18,0.9,2,0.09999999999999998,2.66073912138,0.69083175501,0.611111111111,0.166666666667,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s960,endothelial,6,migrProbN,0.0854468719765,0.209675026598,0.445112012978,2.1228661333683396,18,0.9,2,0.09999999999999998,0.93916302512,0.515559745207,0.388888888889,0.277777777778,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_activated_fraction_s960,endothelial,7,dieProbEP,-0.190522437748,0.207920892231,0.340865912762,1.6394019336128,19,0.95,1,0.050000000000000044,1.30727787834,0.511246589356,0.105263157895,0.631578947368,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s960,endothelial,8,endothelialMacrophageRadius,0.20449348643,0.20449348643,0.239164107865,1.1695438913007532,16,0.8,4,0.19999999999999996,1.398356398,0.502819107601,0.875,0.0,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
ec_activated_fraction_s960,endothelial,9,deactProbE,-0.184347941387,0.202550274931,0.291895634426,1.44110213884151,19,0.95,1,0.050000000000000044,0.967183177962,0.49804103917,0.105263157895,0.736842105263,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_activated_fraction_s960,endothelial,10,stressStrength,0.0891325013505,0.184819874537,0.433152755128,2.3436481396446625,17,0.85,3,0.15000000000000002,0.64723891736,0.454444618281,0.352941176471,0.352941176471,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
ec_population_zero_status,failure,1,dieProbEN,0.65,0.65,0.713077507823,1.0970423197276922,20,1.0,0,0.0,1.16543299046,1.53668086894,0.6,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_population_zero_status,failure,2,dieProbEP,0.5,0.5,0.671038298207,1.342076596414,20,1.0,0,0.0,1.23910695126,1.18206220688,0.45,0.0,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_population_zero_status,failure,3,fibroblastTumorRadius,0.116666666667,0.316666666667,0.543703995836,1.716959986848719,20,1.0,0,0.0,1.03003517736,0.748639397691,0.25,0.15,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
ec_population_zero_status,failure,4,divProbMN,-0.233333333333,0.3,0.508408823845,1.6946960794833332,20,1.0,0,0.0,0.806436468209,0.709237324128,0.05,0.4,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_population_zero_status,failure,5,endothelialMacrophageRadius,-0.2,0.233333333333,0.476340828394,2.0414606931200594,20,1.0,0,0.0,0.957640144217,0.551629029877,0.05,0.25,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
ec_population_zero_status,failure,6,pOnMax,-0.166666666667,0.233333333333,0.425777582439,1.824761067598321,20,1.0,0,0.0,0.863851780037,0.551629029877,0.1,0.25,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
ec_population_zero_status,failure,7,dieProbN,-0.0833333333333,0.183333333333,0.339848607505,1.8537196773033704,20,1.0,0,0.0,0.627167096138,0.433422809189,0.1,0.25,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
ec_population_zero_status,failure,8,divProbFN,-0.0333333333333,0.166666666667,0.357050948909,2.1423056934497153,20,1.0,0,0.0,0.798905299415,0.394020735627,0.2,0.15,strong nonlinearity/interaction-dependent,fixed,fixed,False
ec_population_zero_status,failure,9,ecSurvival,-1.1102230246300001e-17,0.166666666667,0.324442842262,1.9466570535681065,20,1.0,0,0.0,0.50796669136,0.394020735627,0.2,0.15,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
ec_population_zero_status,failure,10,initPop,-0.0666666666667,0.166666666667,0.368337500969,2.21002500580958,20,1.0,0,0.0,0.976607376045,0.394020735627,0.15,0.15,strong nonlinearity/interaction-dependent,fixed CLI,fixed,False
fibroblast_fold_change_s0,fibroblast,1,activProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_fold_change_s0,fibroblast,2,activProbF,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_fold_change_s0,fibroblast,3,activProbM,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_fold_change_s0,fibroblast,4,cafDivBoost,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_fold_change_s0,fibroblast,5,clusterRadius,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s0,fibroblast,6,deactProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s0,fibroblast,7,dieProbEN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s0,fibroblast,8,dieProbEP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s0,fibroblast,9,dieProbFN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s0,fibroblast,10,dieProbFP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,1,dieProbFN,-18.0607981221,18.0607981221,14.6579122323,0.811587180876792,20,1.0,0,0.0,9.50887096,1.16593261992,0.0,1.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,2,divProbFN,13.4821596244,13.4821596244,10.9203484528,0.8099851030569587,20,1.0,0,0.0,6.27952929744,0.870354099905,1.0,0.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,3,activProbF,12.138028169,12.1382629108,12.243989303,1.008710174839427,20,1.0,0,0.0,2.60441399541,0.783597523279,0.95,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
fibroblast_fold_change_s1440,fibroblast,4,dieProbMN,11.1692488263,11.1981220657,18.0670814933,1.6134027997997733,20,1.0,0,0.0,5.41430670115,0.722905804608,0.9,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,5,divProbMN,-9.56150234742,9.6103286385,14.1320793576,1.4705094788314923,20,1.0,0,0.0,3.15111036322,0.620404235298,0.15,0.85,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,6,dieProbFP,-7.32828638498,7.34330985915,6.51141014006,0.8867132485151193,20,1.0,0,0.0,3.32362556954,0.474054604072,0.05,0.95,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,7,divProbFP,7.21103286385,7.26314553991,9.88988269049,1.361652831565392,20,1.0,0,0.0,2.52504241688,0.468879517449,0.9,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
fibroblast_fold_change_s1440,fibroblast,8,divProbMP,-6.33838028169,6.57781690141,10.1844986318,1.5483098396394832,20,1.0,0,0.0,3.10506002952,0.424637451866,0.15,0.85,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s1440,fibroblast,9,pOffMax,2.22910798122,6.39507042254,8.60056758585,1.3448745701902713,20,1.0,0,0.0,1.84554101209,0.412840072844,0.55,0.45,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
fibroblast_fold_change_s1440,fibroblast,10,dieProbMP,6.24436619718,6.3396713615,11.3606042612,1.7919863055033851,20,1.0,0,0.0,2.31394166367,0.409263731868,0.95,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,1,divProbFN,6.65176056338,6.65176056338,3.87069966937,0.5819060431428335,20,1.0,0,0.0,11.5671435819,1.80250011162,1.0,0.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,2,dieProbFN,-6.42183098592,6.42183098592,4.7963250866,0.746878125119774,20,1.0,0,0.0,9.762809134,1.74019358613,0.0,1.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,3,activProbF,2.34600938967,2.34600938967,1.9709176053,0.840114968839591,20,1.0,0,0.0,2.8226601289,0.635723752598,1.0,0.0,moderate nonlinearity/interaction,ABC-inferred,inferred,True
fibroblast_fold_change_s480,fibroblast,4,dieProbMN,1.58920187793,1.60938967136,2.61263992404,1.623373114997198,20,1.0,0,0.0,2.36084023072,0.436113873105,0.9,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,5,divProbFP,1.47805164319,1.47852112676,1.71574808175,1.1604488097575272,20,1.0,0,0.0,1.68723658645,0.400650996172,0.9,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
fibroblast_fold_change_s480,fibroblast,6,divProbMN,-1.19237089202,1.31044600939,1.91002472238,1.4575378983137948,20,1.0,0,0.0,1.63111463734,0.355105848397,0.2,0.8,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,7,dieProbFP,-1.18626760563,1.20598591549,1.6373689164,1.357701524843038,20,1.0,0,0.0,1.71654183054,0.326799157392,0.1,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s480,fibroblast,8,fibroblastTumorRadius,1.05117370892,1.16056338028,1.16936795467,1.0075864657972198,20,1.0,0,0.0,1.85892774214,0.314490517595,0.8,0.15,strong nonlinearity/interaction-dependent,hard-coded,fixed,False
fibroblast_fold_change_s480,fibroblast,9,divProbP,-0.892253521127,1.11338028169,1.93361589869,1.7367075117900996,20,1.0,0,0.0,1.22300823703,0.301704798737,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,ABC-inferred,inferred,True
fibroblast_fold_change_s480,fibroblast,10,initialLungCount,-0.637441314554,0.818427230047,1.27813273189,1.5616938011906085,20,1.0,0,0.0,0.914072204885,0.221778153235,0.3,0.7,strong nonlinearity/interaction-dependent; sign-varying,hard-coded,fixed,False
fibroblast_fold_change_s960,fibroblast,1,dieProbFN,-13.6637323944,13.6637323944,11.2286950635,0.8217882741981989,20,1.0,0,0.0,10.6939174679,1.42280797737,0.0,1.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,2,divProbFN,12.1487089202,12.1487089202,8.45532474221,0.6959854580227116,20,1.0,0,0.0,8.05237873656,1.26504819236,1.0,0.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,3,activProbF,7.36537558685,7.36537558685,7.07876894429,0.9610873010913793,20,1.0,0,0.0,3.23176298853,0.766958458996,1.0,0.0,moderate nonlinearity/interaction,ABC-inferred,inferred,True
fibroblast_fold_change_s960,fibroblast,4,dieProbMN,6.44190140845,6.47335680751,9.27283705632,1.4324619099571665,20,1.0,0,0.0,4.37235403262,0.674072313499,0.85,0.1,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,5,divProbMN,-5.36384976526,5.38615023474,8.02789875664,1.4904706342688052,20,1.0,0,0.0,2.73245786503,0.560861212744,0.1,0.9,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,6,divProbFP,4.51126760563,4.53591549296,6.06016378131,1.3360398337922565,20,1.0,0,0.0,2.43995874936,0.472326049852,0.9,0.05,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
fibroblast_fold_change_s960,fibroblast,7,dieProbFP,-3.98004694836,3.98004694836,3.8114196699,0.9576318368481849,20,1.0,0,0.0,2.89011795622,0.414443314974,0.0,1.0,moderate nonlinearity/interaction,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,8,divProbP,-3.59577464789,3.9441314554,7.24527206959,1.8369753015382724,20,1.0,0,0.0,2.37135260212,0.410703425431,0.2,0.8,strong nonlinearity/interaction-dependent,ABC-inferred,inferred,True
fibroblast_fold_change_s960,fibroblast,9,dieProbMP,3.54424882629,3.54542253521,6.36098872474,1.7941412233854463,20,1.0,0,0.0,1.90633980074,0.369185762766,0.95,0.05,strong nonlinearity/interaction-dependent,fixed,fixed,False
fibroblast_fold_change_s960,fibroblast,10,divProbMP,-2.7,3.07441314554,4.22675707636,1.3748175265551692,20,1.0,0,0.0,2.2174063872,0.320139433572,0.25,0.75,strong nonlinearity/interaction-dependent; sign-varying,fixed,fixed,False
fibroblast_log10_fold_s0,fibroblast,1,activProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_log10_fold_s0,fibroblast,2,activProbF,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_log10_fold_s0,fibroblast,3,activProbM,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_log10_fold_s0,fibroblast,4,cafDivBoost,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,ABC-inferred,inferred,True
fibroblast_log10_fold_s0,fibroblast,5,clusterRadius,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_log10_fold_s0,fibroblast,6,deactProbE,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_log10_fold_s0,fibroblast,7,dieProbEN,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
fibroblast_log10_fold_s0,fibroblast,8,dieProbEP,0.0,0.0,0.0,,20,1.0,0,0.0,,,0.0,0.0,inactive/zero-effect,fixed,fixed,False
