outcome,parameter,n_runs,n_event,n_no_event,mean_physical_event,mean_physical_no_event,physical_mean_difference,normalized_mean_difference,rank_biserial_effect,point_biserial_correlation,univariate_logistic_coefficient,permutation_p_value
"GENERAL_INVALID","migrProbM",184,66,118,0.536363636364,0.600847457627,-0.0644838212635,-0.0859784283513,-0.196712891628,-0.154494784114,-1.17346041849,0.0497512437811
"GENERAL_INVALID","divProbP",184,66,118,0.0168998815492,0.0161864255385,0.000713456010709,-0.00698510529019,0.195172059579,-0.0168226031282,-0.174823844645,0.845771144279
"GENERAL_INVALID","migrProbP",184,66,118,0.0409090909091,0.0747457627119,-0.0338366718028,-0.112788906009,-0.187981510015,-0.189298640636,-1.46914870856,0.00995024875622
"GENERAL_INVALID","netN",184,66,118,0.00390883443146,0.00434609327309,-0.000437258841631,-0.102003081664,-0.170005136107,-0.175499443767,-1.28459630544,0.0348258706468
"GENERAL_INVALID","dieProbFN",184,66,118,0.00219977385316,0.00279107760942,-0.000591303756258,-0.0942989214176,-0.157164869029,-0.167409388084,-1.39374670700,0.0497512437811
"GENERAL_INVALID","migrProbN",184,66,118,0.0463636363636,0.0557627118644,-0.00939907550077,-0.0939907550077,-0.156651258346,-0.185600282557,-1.83284396780,0.0149253731343
"GENERAL_INVALID","lambdaStress",184,66,118,2.70121784531,3.03703666848,-0.335818823163,-0.0256805341551,-0.131997945557,-0.0501099133691,-0.422654843245,0.537313432836
"GENERAL_INVALID","dieProbL",184,66,118,0.00281884034730,0.00182276582113,0.000996074526175,0.133641499743,0.130200308166,0.260741397093,2.43226815218,0.00497512437811
"GENERAL_INVALID","dieProbEN",184,66,118,0.00366482294068,0.00319635842721,0.000468464513473,0.0225988700565,0.118130457114,0.0406227716511,0.318782240528,0.606965174129
"GENERAL_INVALID","macrophageDaughterActivationBoost",184,66,118,0.00775484512940,0.00758574790278,0.000169097226619,-0.0168464304058,0.111453518233,-0.0332328001597,-0.281808023935,0.671641791045
"GENERAL_INVALID","macrophageInteractionRadius",184,66,118,4.14242424242,3.75084745763,0.391576784797,0.0978941961993,0.103492552645,0.128515204568,0.754110178815,0.0945273631841
"GENERAL_INVALID","recruitBias",184,66,118,0.104242424242,0.130169491525,-0.0259270672830,-0.129635336415,-0.100667693888,-0.223524695105,-1.74597157336,0.00497512437811
"GENERAL_INVALID","activProbF",184,66,118,0.00587147648305,0.00500694725674,0.000864529226303,0.0548536209553,0.0914227015922,0.0880293265079,0.613515535941,0.328358208955
