output,output_family,parameter,screened,current_status,classification,classification_reason,mu_star,sigma,n_valid,n_lost,mean_snr,mu_star_q25,mu_star_median,mu_star_q75,sigma_q25,sigma_median,sigma_q75
"abc_target_01_jnkp_s480_standardized_residual","jnk","migrProbE",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","divProbL",false,"inactive","E","structurally inactive field confirmed unused or blocked by current event logic",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialEndothelialCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain as fixed spatial input pending image provenance",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","initialFibroblastCoordinates",false,"structural","F","not screened in untreated Morris design: No defensible resampling rule or range; retain pending image provenance",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","signalSearchMultiplier",false,"computational","F","not screened in untreated Morris design: Numerical accuracy control, not biological uncertainty; screen lambda values instead",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","signalSearchPadding",false,"computational","F","not screened in untreated Morris design: Fixed numerical guard",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkPositiveDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen; not active by step 1440",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkPositiveOffMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkNegativeDeathMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
"abc_target_01_jnkp_s480_standardized_residual","jnk","chemoJnkNegativeOnMultiplier",false,"treatment-specific","F","not screened in untreated Morris design: Excluded from untreated screen",,,0,0,,0.210399763971,0.358013319930,0.711609735733,0.201774392346,0.431077397636,0.895551708957
